Date,Team 1,Team 2,Team 1 1st Half,Team 2 1st Half,Team 1 2nd Half,Team 2 2nd Half,Team 1 Final,Team 2 Final,Team 1 Winner,Team 2 Winner
2/17/16,Mass.-Lowell,New Hampshire,32,43,37,37,69,80,0,1
2/17/16,Manhattan,St. Peter's,34,35,35,35,69,70,0,1
2/17/16,Lafayette,American,25,24,28,29,6,7,0,1
2/17/16,Bradley,Southern Ill.,34,36,25,35,59,71,0,1
2/17/16,Western Illinois,North Dakota St.,27,31,27,32,54,63,0,1
2/17/16,UNI,Loyola Chicago,29,29,27,30,56,59,0,1
2/17/16,DePaul,St. John's ,24,31,41,49,65,80,0,1
2/17/16,Indiana State,Illinois State,23,44,27,34,50,78,0,1
2/17/16,York (NE),South Dakota,23,37,32,45,55,82,0,1
2/17/16,Colorado State,Utah State,35,37,24,35,59,72,0,1
2/17/16,Seton Hall,Georgetown,36,28,36,36,72,64,1,0
2/17/16,Georgia Tech,Florida State,43,34,43,46,86,80,1,0
2/17/16,Evansville,Drake,36,32,44,42,80,74,1,0
2/17/16,Fresno State,Wyoming,39,33,40,42,79,75,1,0
2/17/16,Alabama,LSU,31,36,45,33,76,69,1,0
2/17/16,Houston,Tulane,39,35,43,34,82,69,1,0
2/17/16,Boise State,New Mexico,37,42,41,38,78,80,0,1
2/17/16,Nevada,San Jose State,22,31,39,24,61,55,1,0
2/17/16,UC Irvine,CSU Fullerton,36,42,60,35,96,77,1,0
2/17/16,Colorado,USC,37,29,35,50,72,79,0,1
2/18/16,Maryland,Minnesota,29,40,34,28,63,68,0,1
2/18/16,Wisconsin,Michigan State,23,32,34,37,57,69,0,1
2/18/16,Tennessee,Kentucky,30,36,40,44,70,80,0,1
2/18/16,SMU,Connecticut,31,31,31,37,62,68,0,1
2/18/16,East Tenn. St.,Citadel,33,23,34,28,67,51,1,0
2/18/16,Eastern Illinois,Tennessee-Martin,39,30,34,43,11,14,0,1
2/18/16,Radford,Liberty,30,29,39,38,69,67,1,0
2/18/16,Towson,Hofstra,43,43,39,41,82,84,0,1
2/18/16,VMI,Chattanooga,23,52,36,33,59,85,0,1
2/18/16,Northeastern,James Madison,24,26,34,32,37,36,0,1
2/18/16,Elon,Drexel,32,35,49,41,81,76,1,0
2/18/16,Marist,Niagara,34,39,38,37,72,76,0,1
2/18/16,S.C. Upstate,Jacksonville,34,41,42,40,76,81,0,1
2/18/16,Wagner,Fairleigh D'son,50,39,44,35,94,74,1,0
2/18/16,Charleston So.,Gardner-Webb,37,43,39,41,76,84,0,1
2/18/16,NJIT,North Florida,25,53,46,54,71,107,0,1
2/18/16,Coastal Caro.,Winthrop,31,32,36,47,67,79,0,1
2/18/16,Charleston,Delaware,22,33,37,29,59,62,0,1
2/18/16,Missouri State,Wichita State,27,51,41,48,68,99,0,1
2/18/16,LIU Brooklyn,Robert Morris,31,30,36,44,67,74,0,1
2/18/16,Lipscomb,FGCU,28,33,39,49,67,82,0,1
2/18/16,Western Caro.,Mercer,33,34,39,31,72,65,1,0
2/18/16,Mt. St. Mary's,Cent. Conn. St.,36,38,36,38,72,76,0,1
2/18/16,Kennesaw State,Stetson,42,37,50,45,92,82,1,0
2/18/16,High Point,Longwood,37,31,51,49,88,80,1,0
2/18/16,Tennessee State,Morehead State,29,28,32,38,61,66,0,1
2/18/16,Sacred Heart,Bryant,29,29,45,28,74,57,1,0
2/18/16,South Dakota St.,IPFW,44,44,35,47,79,91,0,1
2/18/16,Charlotte,Marshall,31,42,41,45,72,87,0,1
2/18/16,UNC-Asheville,Presbyterian,19,33,51,28,70,61,1,0
2/18/16,St. Francis (B'klyn),St. Francis (Pa.),32,28,38,30,70,58,1,0
2/18/16,UALR,Georgia State,20,29,37,20,57,49,1,0
2/18/16,Arkansas State,Ga. Southern,22,49,37,41,59,90,0,1
2/18/16,South Alabama,Appalachian St.,33,33,42,38,75,71,1,0
2/18/16,N.C. Central,Coppin State,18,29,42,42,60,71,0,1
2/18/16,Fairfield,Canisius,34,40,40,31,74,71,1,0
2/18/16,Old Dominion,Western Ky.,26,23,33,33,59,56,1,0
2/18/16,Seattle,UTRGV,27,37,30,30,57,67,0,1
2/18/16,FIU,North Texas,37,35,38,42,75,77,0,1
2/18/16,UNC-Greensboro,Samford,31,35,39,35,12,7,0,1
2/18/16,St. Peter's,Quinnipiac,33,24,22,32,55,56,0,1
2/18/16,SIUE,Southeast Mo. St.,36,35,36,34,72,69,1,0
2/18/16,Florida Atlantic,Rice,49,40,36,50,85,90,0,1
2/18/16,Abilene Christian,Houston Baptist,26,31,45,42,71,73,0,1
2/18/16,La.-Lafayette,Texas-Arlington,42,29,30,43,11,12,0,1
2/18/16,Idaho State,Northern Ariz.,30,40,38,41,68,81,0,1
2/18/16,La.-Monroe,Texas State,39,20,37,37,76,57,1,0
2/18/16,Belmont,Eastern Kentucky,42,33,44,45,86,78,1,0
2/18/16,Pacific,Gonzaga,32,44,36,46,68,90,0,1
2/18/16,Chicago State,Utah Valley,28,31,44,43,72,74,0,1
2/18/16,UMKC,Grand Canyon,25,37,41,41,66,78,0,1
2/18/16,CSU Bakersfield,New Mexico St.,25,23,30,40,55,63,0,1
2/18/16,Louisiana Tech,UTSA,41,34,46,40,87,74,1,0
2/18/16,Weber State,Southern Utah,48,48,39,35,87,83,1,0
2/18/16,Cincinnati,Tulsa,32,27,30,35,6,8,0,1
2/18/16,Southern Miss,UTEP,34,36,39,42,73,78,0,1
2/18/16,Utah,UCLA,31,31,44,42,75,73,1,0
2/18/16,UC Davis,Cal Poly,22,25,31,33,53,58,0,1
2/18/16,Stanford,Washington St.,35,24,37,32,72,56,1,0
2/18/16,Hawaii,CSUN,32,26,37,37,69,63,1,0
2/18/16,Santa Clara,Loyola Marym't,31,34,45,38,76,72,1,0
2/18/16,St. Mary's (Cal.),Portland,40,36,34,36,74,72,1,0
2/18/16,San Francisco,Pepperdine,42,41,40,31,82,72,1,0
2/18/16,Idaho,Portland State,38,40,42,34,80,74,1,0
2/18/16,Eastern Wash.,Sacramento St.,58,40,35,48,93,88,1,0
2/18/16,UC Santa Barb.,UC Riverside,29,18,36,37,65,55,1,0
2/18/16,California,Washington,34,34,44,41,78,75,1,0
2/18/16,BYU,San Diego,27,32,42,35,69,67,1,0
2/19/16,Harvard,Columbia,34,39,42,51,76,90,0,1
2/19/16,Akron,Kent State,32,42,44,43,76,85,0,1
2/19/16,Northern Ill.,Ball State,24,24,35,39,59,63,0,1
2/19/16,Brown,Penn,35,40,39,39,74,79,0,1
2/19/16,Yale,Princeton,29,39,34,36,63,75,0,1
2/19/16,Siena,Rider,46,36,38,28,84,64,1,0
2/19/16,Richmond,VCU,38,42,36,45,74,87,0,1
2/19/16,Dartmouth,Cornell,36,24,42,42,78,66,1,0
2/19/16,Detroit,Illinois-Chicago,33,34,50,38,83,72,1,0
2/19/16,Oakland,Valparaiso,38,46,46,40,84,86,0,1
2/19/16,Denver,Oral Roberts,23,32,35,30,58,62,0,1
2/19/16,Iona,Monmouth,44,25,39,42,83,67,1,0
2/20/16,Butler,Villanova,25,34,42,43,67,77,0,1
2/20/16,Kansas,Kansas State,39,29,33,34,72,63,1,0
2/20/16,Oklahoma,West Virginia,28,26,48,36,76,62,1,0
2/20/16,Miami (Fla.),North Carolina,33,42,38,54,71,96,0,1
2/20/16,Xavier,Georgetown,35,33,53,37,88,70,1,0
2/20/16,TCU,Iowa State,36,44,47,48,83,92,0,1
2/20/16,Kentucky,Texas A&M;,36,35,32,33,9,11,0,1
2/20/16,St. Bonaventure,Dayton,40,36,39,36,79,72,1,0
2/20/16,Oregon State,Oregon,28,51,53,40,81,91,0,1
2/20/16,Purdue,Indiana,28,35,45,42,73,77,0,1
2/20/16,Duke,Louisville,37,29,27,42,64,71,0,1
2/20/16,Notre Dame,Georgia Tech,30,37,32,26,62,63,0,1
2/20/16,Baylor,Texas,40,22,38,42,78,64,1,0
2/20/16,Wagner,Cent. Conn. St.,45,34,38,23,83,57,1,0
2/20/16,LIU Brooklyn,St. Francis (Pa.),39,47,41,33,14,9,0,1
2/20/16,Western Caro.,Citadel,53,54,49,43,102,97,1,0
2/20/16,Penn State,Rutgers,28,22,42,36,70,58,1,0
2/20/16,Army West Point,Navy,23,23,36,36,21,19,0,1
2/20/16,FIU,Rice,34,52,36,34,70,86,0,1
2/20/16,Saint Joseph's,Davidson,48,43,45,56,93,99,0,1
2/20/16,Marquette,DePaul,37,26,36,34,73,60,1,0
2/20/16,Youngstown St.,Green Bay,57,45,33,62,90,107,0,1
2/20/16,New Mexico,Air Force,31,29,41,47,72,76,0,1
2/20/16,Miami (Ohio),Ohio,24,41,40,35,64,76,0,1
2/20/16,Drexel,William & Mary,30,30,44,39,74,69,1,0
2/20/16,Pittsburgh,Syracuse,30,28,36,24,66,52,1,0
2/20/16,Cent. Michigan,Western Mich.,44,40,41,52,85,92,0,1
2/20/16,Mississippi St.,Alabama,32,29,35,32,67,61,1,0
2/20/16,Arkansas State,Georgia State,31,28,30,41,61,69,0,1
2/20/16,Fairfield,Niagara,35,25,36,34,71,59,1,0
2/20/16,Charlotte,Western Ky.,34,21,20,38,54,59,0,1
2/20/16,Marist,Canisius,36,36,30,45,66,81,0,1
2/20/16,Northern Colo.,North Dakota,29,33,44,41,73,74,0,1
2/20/16,Florida State,Virginia Tech,45,37,28,46,73,83,0,1
2/20/16,Clemson,NC State,34,35,40,42,74,77,0,1
2/20/16,VMI,Samford,32,38,35,35,67,73,0,1
2/20/16,South Dakota St.,Western Illinois,47,29,40,38,87,67,1,0
2/20/16,Troy,Appalachian St.,38,40,36,38,74,78,0,1
2/20/16,Lipscomb,Stetson,44,34,33,40,77,74,1,0
2/20/16,N.C. Central,Morgan State,41,25,32,34,73,59,1,0
2/20/16,Wyoming,Colorado State,41,27,43,39,84,66,1,0
2/20/16,New Orleans,N'western St.,51,48,51,51,102,99,1,0
2/20/16,Lamar,McNeese State,50,31,37,45,87,76,1,0
2/20/16,Southern Miss,UTSA,31,42,22,32,53,74,0,1
2/20/16,Savannah State,Howard,34,24,32,32,66,56,1,0
2/20/16,Delaware,James Madison,23,37,27,38,50,75,0,1
2/20/16,Connecticut,Cincinnati,24,29,36,36,60,65,0,1
2/20/16,Illinois State,UNI,26,40,40,35,66,75,0,1
2/20/16,St. Francis (B'klyn),Robert Morris,34,37,48,35,82,72,1,0
2/20/16,Cleveland State,Milwaukee,18,52,36,36,54,88,0,1
2/20/16,Mt. St. Mary's,Bryant,30,18,41,35,71,53,1,0
2/20/16,Norfolk State,Delaware State,38,26,26,41,64,67,0,1
2/20/16,San Francisco,Loyola Marym't,31,45,51,37,5,18,0,1
2/20/16,S. Carolina St.,Md.-East. Shore,32,25,30,33,62,58,1,0
2/20/16,Bethune-Cookman,Florida A&M;,24,28,31,26,55,54,1,0
2/20/16,Southern Ill.,Evansville,36,45,35,38,71,83,0,1
2/20/16,East Tenn. St.,Mercer,37,37,40,37,77,74,1,0
2/20/16,High Point,Radford,30,27,36,39,9,6,0,1
2/20/16,Mass.-Lowell,Binghamton,31,39,46,42,77,81,0,1
2/20/16,Steph. F. Austin,Nicholls State,48,25,40,28,88,53,1,0
2/20/16,Texas Southern,Miss. Valley St.,48,33,50,34,98,67,1,0
2/20/16,Mississippi,Auburn,40,33,29,26,69,59,1,0
2/20/16,UNC-Greensboro,Chattanooga,34,26,45,38,79,64,1,0
2/20/16,IUPUI,North Dakota St.,23,27,36,36,59,63,0,1
2/20/16,Eastern Illinois,Southeast Mo. St.,30,29,41,39,71,68,1,0
2/20/16,La.-Lafayette,Texas State,23,37,34,24,57,61,0,1
2/20/16,LSU,Tennessee,25,31,40,50,65,81,0,1
2/20/16,Campbell,Charleston So.,44,32,30,40,74,72,1,0
2/20/16,Central Ark.,Sam Houston St.,33,48,42,57,75,105,0,1
2/20/16,Harvard,Cornell,31,46,45,28,76,74,1,0
2/20/16,Tennessee Tech,Belmont,32,44,54,51,86,95,0,1
2/20/16,Louisiana Tech,UTEP,36,50,44,41,80,91,0,1
2/20/16,Weber State,Northern Ariz.,34,31,43,43,77,74,1,0
2/20/16,Brown,Princeton,27,42,39,35,66,77,0,1
2/20/16,Utah State,Fresno State,37,44,31,31,68,75,0,1
2/20/16,Jackson State,Grambling,30,25,31,33,61,58,1,0
2/20/16,Furman,Wofford,31,31,42,46,73,77,0,1
2/20/16,NJIT,Jacksonville,42,30,31,28,73,58,1,0
2/20/16,Old Dominion,Marshall,26,34,39,48,65,82,0,1
2/20/16,Yale,Penn,37,32,42,26,79,58,1,0
2/20/16,Northern Kentucky,Wright State,27,32,37,35,64,67,0,1
2/20/16,Longwood,Gardner-Webb,25,48,46,33,71,81,0,1
2/20/16,SIUE,Tennessee-Martin,29,27,22,41,51,68,0,1
2/20/16,Dartmouth,Columbia,28,32,26,41,54,73,0,1
2/20/16,Sacred Heart,Fairleigh D'son,45,44,46,42,91,86,1,0
2/20/16,Omaha,IPFW,44,54,46,40,90,94,0,1
2/20/16,Presbyterian,Liberty,38,29,41,44,79,73,1,0
2/20/16,New Hampshire,Hartford,32,40,42,23,74,63,1,0
2/20/16,S.C. Upstate,North Florida,40,41,38,40,78,81,0,1
2/20/16,UALR,Ga. Southern,41,31,34,30,75,61,1,0
2/20/16,Ohio State,Nebraska,21,22,35,34,9,6,0,1
2/20/16,Vermont,UMBC,55,27,44,27,99,54,1,0
2/20/16,Kennesaw State,FGCU,29,26,34,42,63,68,0,1
2/20/16,Duquesne,Rhode Island,35,42,39,35,74,77,0,1
2/20/16,Alcorn State,Alabama A&M;,29,30,33,28,62,58,1,0
2/20/16,Missouri,Arkansas,30,43,42,41,72,84,0,1
2/20/16,Drake,Bradley,41,32,29,41,70,73,0,1
2/20/16,CSU Bakersfield,UTRGV,31,27,39,30,70,57,1,0
2/20/16,Murray State,Austin Peay,31,31,45,29,76,60,1,0
2/20/16,Florida Atlantic,North Texas,25,30,37,40,62,70,0,1
2/20/16,Incarnate Word,Texas A&M-C.C.;,23,53,46,37,69,90,0,1
2/20/16,Santa Clara,Pepperdine,28,32,48,56,76,88,0,1
2/20/16,Stanford,Washington,26,26,27,38,53,64,0,1
2/20/16,Fordham,Saint Louis,28,30,40,46,68,76,0,1
2/20/16,La.-Monroe,Texas-Arlington,26,22,38,39,64,61,1,0
2/20/16,Jacksonville St.,Tennessee State,24,30,22,31,46,61,0,1
2/20/16,Prairie View A&M;,Ark.-Pine Bluff,21,25,36,30,57,55,1,0
2/20/16,Seattle,New Mexico St.,27,24,30,46,57,70,0,1
2/20/16,Southern Univ.,Alabama State,33,39,35,38,68,77,0,1
2/20/16,San Diego,BYU,11,39,22,52,33,91,0,1
2/20/16,Idaho State,Southern Utah,42,29,47,42,89,71,1,0
2/20/16,UMKC,Utah Valley,38,32,32,47,70,79,0,1
2/20/16,Chicago State,Grand Canyon,26,35,26,32,52,67,0,1
2/20/16,Montana State,Montana,34,41,44,46,78,87,0,1
2/20/16,Texas Tech,Oklahoma State,29,29,42,32,71,61,1,0
2/20/16,St. Mary's (Cal.),Gonzaga,30,23,33,35,63,58,1,0
2/20/16,Nevada,UNLV,33,35,47,45,11,22,0,1
2/20/16,UC Davis,UC Santa Barb.,20,31,35,31,55,62,0,1
2/20/16,Pacific,Portland,33,42,34,38,67,80,0,1
2/20/16,CSUN,Cal Poly,32,31,29,30,14,10,0,1
2/20/16,Idaho,Sacramento St.,30,22,35,46,65,68,0,1
2/20/16,Eastern Wash.,Portland State,34,54,57,53,91,107,0,1
2/20/16,CSU Fullerton,Long Beach St.,29,28,28,42,57,70,0,1
2/20/16,Memphis,South Florida,30,31,41,49,71,80,0,1
2/20/16,Colorado,UCLA,28,44,25,33,53,77,0,1
2/20/16,Hawaii,UC Irvine,30,38,45,33,75,71,1,0
2/20/16,Florida,South Carolina,33,30,31,34,5,9,0,1
2/20/16,Toledo,Eastern Mich.,42,56,43,35,85,91,0,1
2/20/16,Elon,Towson,26,33,30,34,56,67,0,1
2/20/16,Georgia,Vanderbilt,28,37,39,43,67,80,0,1
2/20/16,UNC-Asheville,Winthrop,36,42,44,39,80,81,0,1
2/20/16,Bowling Green,Buffalo,42,38,32,50,74,88,0,1
2/21/16,Michigan,Maryland,36,41,46,45,82,86,0,1
2/21/16,East Carolina,SMU,35,36,28,38,63,74,0,1
2/21/16,Southeastern La.,Abilene Christian,33,44,47,47,80,91,0,1
2/21/16,Monmouth,St. Peter's,28,28,36,36,18,11,0,1
2/21/16,Manhattan,Quinnipiac,31,23,32,36,63,59,1,0
2/21/16,Northeastern,Hofstra,22,33,38,32,60,65,0,1
2/21/16,Stony Brook,Maine,43,34,32,22,75,56,1,0
2/21/16,Tulsa,UCF,36,22,39,45,75,67,1,0
2/21/16,Detroit,Valparaiso,37,48,37,42,74,90,0,1
2/21/16,Denver,South Dakota,31,24,45,47,76,71,1,0
2/21/16,San Diego State,San Jose State,33,29,45,27,78,56,1,0
2/21/16,Wichita State,Indiana State,44,26,40,25,84,51,1,0
2/21/16,Loyola Chicago,Missouri State,32,31,43,31,75,62,1,0
2/21/16,George Mason,Massachusetts,22,36,42,34,64,70,0,1
2/21/16,Oakland,Illinois-Chicago,39,34,35,29,74,63,1,0
2/21/16,Utah,USC,40,30,40,39,80,69,1,0
2/21/16,UAB,Middle Tenn.,36,28,41,39,77,67,1,0
2/21/16,Boston College,Wake Forest,14,41,34,33,48,74,0,1
2/21/16,Temple,Houston,30,25,39,41,69,66,1,0
2/21/16,Illinois,Wisconsin,29,24,31,45,60,69,0,1
2/21/16,California,Washington St.,40,31,40,31,80,62,1,0
2/21/16,Loyola (Md.),Colgate,34,31,45,48,11,14,0,1
2/21/16,Boston U.,Bucknell,27,36,32,44,59,80,0,1
2/21/16,Lafayette,Lehigh,28,38,33,35,61,73,0,1
2/21/16,La Salle,Geo. Washington,21,52,29,38,50,90,0,1
2/21/16,Seton Hall,St. John's ,36,22,26,39,62,61,1,0
2/21/16,American,Holy Cross,20,19,39,40,12,11,0,1
2/22/16,Virginia,Miami (Fla.),25,30,36,34,61,64,0,1
2/22/16,Iowa State,West Virginia,41,49,46,48,87,97,0,1
2/22/16,Texas,Kansas State,38,35,33,35,71,70,1,0
2/22/16,Iona,Siena,57,36,30,45,87,81,1,0
2/22/16,Hampton,Delaware State,36,20,46,52,82,72,1,0
2/22/16,N.C. A&T;,Morgan State,31,43,20,29,51,72,0,1
2/22/16,Florida A&M;,Md.-East. Shore,33,35,34,32,14,13,0,1
2/22/16,Bethune-Cookman,Stetson,46,51,39,34,11,9,0,1
2/22/16,Youngstown St.,Milwaukee,28,37,23,50,51,87,0,1
2/22/16,Incarnate Word,Houston Baptist,51,43,46,48,97,91,1,0
2/22/16,Steph. F. Austin,Lamar,42,29,37,29,79,58,1,0
2/22/16,Central Ark.,McNeese State,39,46,49,36,88,82,1,0
2/22/16,Cleveland State,Green Bay,38,36,23,42,61,78,0,1
2/22/16,S. Carolina St.,Howard,37,31,34,32,71,63,1,0
2/22/16,Texas Southern,Ark.-Pine Bluff,21,24,33,28,54,52,1,0
2/22/16,Southern Univ.,Alabama A&M;,30,40,36,38,66,78,0,1
2/22/16,Prairie View A&M;,Miss. Valley St.,38,29,25,32,63,61,1,0
2/22/16,Alcorn State,Alabama State,23,34,37,39,60,73,0,1
2/22/16,Coppin State,Norfolk State,30,30,47,55,77,85,0,1
2/22/16,Nicholls State,N'western St.,30,45,37,36,67,81,0,1
2/23/16,Kansas,Baylor,33,36,33,24,66,60,1,0
2/23/16,Michigan State,Ohio State,36,31,45,31,81,62,1,0
2/23/16,Alabama,Kentucky,21,33,32,45,53,78,0,1
2/23/16,Kent State,Buffalo,33,36,37,51,70,87,0,1
2/23/16,Georgia State,Ga. Southern,27,33,25,21,52,54,0,1
2/23/16,Rhode Island,Davidson,24,32,30,33,54,65,0,1
2/23/16,Rider,Marist,37,33,21,38,58,71,0,1
2/23/16,LSU,Arkansas,32,34,33,51,65,85,0,1
2/23/16,Army West Point,Boston U.,42,39,38,32,80,71,1,0
2/23/16,Temple,Tulsa,29,31,26,43,55,74,0,1
2/23/16,Vanderbilt,Florida,40,35,47,39,87,74,1,0
2/23/16,Northern Ill.,Cent. Michigan,31,39,33,37,64,76,0,1
2/23/16,Clemson,Georgia Tech,44,35,29,40,73,75,0,1
2/23/16,Akron,Miami (Ohio),27,32,37,45,64,77,0,1
2/23/16,Western Mich.,Eastern Mich.,28,31,34,42,62,73,0,1
2/23/16,Ohio,Bowling Green,37,36,45,51,82,87,0,1
2/23/16,Ball State,Toledo,38,47,29,30,67,77,0,1
2/23/16,St. Peter's,Manhattan,25,21,36,19,61,40,1,0
2/23/16,Dayton,Saint Louis,14,19,32,27,6,3,0,1
2/23/16,Abilene Christian,Texas A&M-C.C.;,33,26,26,39,59,65,0,1
2/23/16,Allen,Savannah State,45,36,27,47,72,83,0,1
2/23/16,Rutgers,Minnesota,31,32,30,51,61,83,0,1
2/23/16,Evansville,Bradley,29,25,38,30,67,55,1,0
2/23/16,Virginia Tech,Boston College,40,27,31,29,71,56,1,0
2/23/16,TCU,Texas Tech,47,35,32,48,79,83,0,1
2/23/16,Missouri,Mississippi,42,43,34,42,76,85,0,1
2/23/16,New Mexico,Colorado State,31,37,38,49,69,86,0,1
2/23/16,UNLV,Boise State,34,35,35,46,69,81,0,1
2/24/16,Villanova,Xavier,37,40,46,50,83,90,0,1
2/24/16,Oklahoma State,Oklahoma,24,27,25,44,49,71,0,1
2/24/16,North Carolina,NC State,38,33,42,35,80,68,1,0
2/24/16,Wisconsin,Iowa,35,34,32,25,67,59,1,0
2/24/16,Arizona,Colorado,33,37,39,38,72,75,0,1
2/24/16,Louisville,Pittsburgh,33,29,34,31,67,60,1,0
2/24/16,Washington St.,Oregon,27,42,35,34,62,76,0,1
2/24/16,Mississippi St.,Texas A&M;,29,33,37,35,66,68,0,1
2/24/16,Notre Dame,Wake Forest,28,25,41,33,69,58,1,0
2/24/16,Houston,UCF,37,25,51,36,88,61,1,0
2/24/16,Norfolk State,Morgan State,28,42,44,47,72,89,0,1
2/24/16,Albany,Mass.-Lowell,31,27,55,34,86,61,1,0
2/24/16,Southern Ill.,Illinois State,15,36,35,37,50,73,0,1
2/24/16,Georgia,Auburn,23,39,58,45,81,84,0,1
2/24/16,Geo. Washington,Richmond,32,30,41,31,73,61,1,0
2/24/16,Siena,Fairfield,32,39,37,37,69,76,0,1
2/24/16,Binghamton,UMBC,37,36,36,37,6,7,0,1
2/24/16,Duquesne,St. Bonaventure,36,36,40,44,76,80,0,1
2/24/16,Northwestern,Michigan,29,28,34,44,63,72,0,1
2/24/16,Saint Joseph's,Massachusetts,35,31,39,26,74,57,1,0
2/24/16,Fordham,La Salle,22,27,34,26,56,53,1,0
2/24/16,Hartford,Maine,34,41,48,33,82,74,1,0
2/24/16,New Hampshire,Vermont,27,28,40,45,67,73,0,1
2/24/16,Bucknell,Lafayette,35,35,32,32,19,16,0,1
2/24/16,Lehigh,Colgate,34,25,37,29,71,54,1,0
2/24/16,VCU,George Mason,30,35,39,41,69,76,0,1
2/24/16,Navy,American,32,29,33,43,65,72,0,1
2/24/16,Holy Cross,Loyola (Md.),23,33,40,45,63,78,0,1
2/24/16,Florida A&M;,Howard,23,34,30,29,53,63,0,1
2/24/16,Indiana State,UNI,19,34,25,32,44,66,0,1
2/24/16,Drake,Missouri State,29,27,23,34,52,61,0,1
2/24/16,Marquette,Creighton,39,29,27,32,66,61,1,0
2/24/16,East Carolina,Tulane,38,36,41,37,79,73,1,0
2/24/16,New Orleans,Southeastern La.,24,55,57,38,81,93,0,1
2/24/16,Tennessee,South Carolina,34,49,24,35,58,84,0,1
2/24/16,Wichita State,Loyola Chicago,37,27,39,27,76,54,1,0
2/24/16,Air Force,Fresno State,41,33,22,31,63,64,0,1
2/24/16,San Diego State,Wyoming,41,33,32,28,73,61,1,0
2/24/16,Long Beach St.,UC Irvine,36,42,31,48,67,90,0,1
2/24/16,Utah State,Nevada,35,28,33,45,68,73,0,1
2/24/16,Washington,Oregon State,45,49,36,33,81,82,0,1
2/25/16,Florida State,Duke,30,43,35,37,65,80,0,1
2/25/16,Indiana,Illinois,27,28,47,19,74,47,1,0
2/25/16,Arizona State,Utah,10,44,36,37,46,81,0,1
2/25/16,SMU,Memphis,31,30,38,32,69,62,1,0
2/25/16,Delaware,Drexel,29,27,35,47,64,74,0,1
2/25/16,Morehead State,Tennessee Tech,37,31,32,28,69,59,1,0
2/25/16,Furman,East Tenn. St.,29,48,46,32,75,80,0,1
2/25/16,Mercer,VMI,33,44,49,47,82,91,0,1
2/25/16,Nebraska,Penn State,20,28,35,28,55,56,0,1
2/25/16,FGCU,Stetson,38,35,35,45,73,80,0,1
2/25/16,Presbyterian,Longwood,33,38,41,35,74,73,1,0
2/25/16,Charleston So.,Coastal Caro.,37,29,23,39,60,68,0,1
2/25/16,Cent. Conn. St.,LIU Brooklyn,32,41,42,39,74,80,0,1
2/25/16,St. Francis (Pa.),Wagner,30,39,24,30,54,69,0,1
2/25/16,Robert Morris,Sacred Heart,35,36,38,27,73,63,1,0
2/25/16,Fairleigh D'son,Mt. St. Mary's,28,32,39,22,67,54,1,0
2/25/16,Liberty,UNC-Asheville,19,35,37,38,56,73,0,1
2/25/16,Western Ky.,Middle Tenn.,36,33,42,39,78,72,1,0
2/25/16,Charleston,Northeastern,19,23,38,35,57,58,0,1
2/25/16,UTSA,Charlotte,46,45,45,46,17,23,0,1
2/25/16,Providence,Seton Hall,23,30,29,40,52,70,0,1
2/25/16,Tennessee State,Tennessee-Martin,31,33,25,39,56,72,0,1
2/25/16,William & Mary,Elon,32,39,43,26,75,65,1,0
2/25/16,South Dakota,IUPUI,38,33,47,49,85,82,1,0
2/25/16,UTEP,Old Dominion,18,35,35,39,53,74,0,1
2/25/16,Citadel,UNC-Greensboro,27,45,36,47,63,92,0,1
2/25/16,North Florida,Jacksonville,49,38,32,42,81,80,1,0
2/25/16,Wofford,Western Caro.,27,30,21,23,48,53,0,1
2/25/16,Bryant,St. Francis (B'klyn),29,27,43,52,72,79,0,1
2/25/16,Radford,Campbell,29,31,31,25,60,56,1,0
2/25/16,NJIT,S.C. Upstate,21,33,50,39,71,72,0,1
2/25/16,Connecticut,South Florida,28,13,53,38,81,51,1,0
2/25/16,Kennesaw State,Lipscomb,39,36,34,21,73,57,1,0
2/25/16,Appalachian St.,Ga. Southern,23,52,40,36,63,88,0,1
2/25/16,Northern Kentucky,Cleveland State,24,31,34,32,58,63,0,1
2/25/16,Wright State,Youngstown St.,44,31,43,50,87,81,1,0
2/25/16,James Madison,Towson,25,28,42,41,67,69,0,1
2/25/16,Oral Roberts,Omaha,38,43,60,59,98,102,0,1
2/25/16,Rice,Southern Miss,28,30,38,36,10,8,0,1
2/25/16,Marshall,UAB,49,49,42,46,91,95,0,1
2/25/16,Eastern Kentucky,Jacksonville St.,32,25,44,29,76,54,1,0
2/25/16,North Dakota St.,South Dakota St.,28,29,31,42,59,71,0,1
2/25/16,Portland State,North Dakota,35,38,42,42,77,80,0,1
2/25/16,Niagara,Canisius,25,31,35,34,60,65,0,1
2/25/16,Austin Peay,SIUE,31,29,49,46,80,75,1,0
2/25/16,Texas-Arlington,UALR,25,36,35,36,60,72,0,1
2/25/16,La.-Lafayette,Troy,27,39,46,24,73,63,1,0
2/25/16,La.-Monroe,South Alabama,39,27,27,32,66,59,1,0
2/25/16,Texas State,Arkansas State,31,31,40,29,71,60,1,0
2/25/16,IPFW,Western Illinois,39,34,48,41,87,75,1,0
2/25/16,North Texas,Louisiana Tech,24,23,35,36,3,14,0,1
2/25/16,Sacramento St.,Northern Colo.,42,36,25,36,67,72,0,1
2/25/16,Winthrop,High Point,42,47,43,40,85,87,0,1
